"RelPath","Size","Hash"
"js/orientation-utils.js","1347","AB87209AACBBCF81EA495ED481C2E1DD83FB816B37749B7EE9E35F8918E4226A"
"js/site-ui.js","9629","DDF2EACCF16E1C0062D0336E2B0465D564E4647447DC90B9DEB36191FF9C6B64"
"online_website/.htaccess","765","BBD22FF873A580B28663B137802F578D119F8F87DAEE01412B647E3B4711F1A4"
"online_website/category.php","2174","F41765E4DC6021B337F1981626B84733E2A56363D9660396924DD4056C002263"
"online_website/contact-form.php","2576","3563B04CFDA5919707AD8043FFC762436A9C769C156E4DB7DD25BAE240D54A73"
"online_website/db.php","721","0293253763F6B39F468E3647B15D674AAAA8B44C223E6BFE42000B629E82EEDD"
"online_website/demo-cards.html","4920","5E9033CAAFDEA7DC60AE5FF899EA57130A6F411F31BE1E7A8AB1B19A8FB863F2"
"online_website/dialog-controller.js","608","BDAD70CD5D16EA3A438247CB997E8C4AE220ED54513F9B77714A33F41AFD61AB"
"online_website/dialog.php","278","3F4A2A1E77E94248CC53D166C32E6B596621F5CBB4BA6D0B572CF146CA919653"
"online_website/docker-compose.yml","779","F2FD6F463AD1065E0EB7A48FCAC3669E82C63AC8061A8F1873BB2E617176685B"
"online_website/example.php","183","2B8A4510C51F03F6E90A8FD876DA11826F11A456B0C55A3AC6BAB0D1526E3DA7"
"online_website/headroom.csv","39771","226387556DAECF665CCA15EF83AE83D18F71C258E26B546FDA122832E72A19DA"
"online_website/headroom_v2.csv","31280","8A642C651F4375C8295047102C9EE85E7E95C42F3BA457B18F9948185D09B975"
"online_website/hello.html","84","0DFFE31FC49496C8B084A053865260DF1F9B6D78372D9ABC21C071519439691C"
"online_website/image-list.txt","28092","C49E19E13BAE942A727E28631BE02655A5E19D6C16BAE8A26A1068C05A0FE50C"
"online_website/index.php","17391","0AB02D9B00F2411F8666C6A8C20CCEE2BADA0C1E226096BE15E7EF7891F5089C"
"online_website/layout.php","1095","D65D5A7F80A304C1CDFA244335ED2CF8AC464F003504036CDCF83B29C7861E6A"
"online_website/pane-controller.js","991","764AE4A0B9A9F6696AFFB02E67214D097260E154E857EEE7F2894AB6118DE498"
"online_website/product.php","5646","ECC154DDDD51B0725B11F4093E8BAF6523008D75700F9E1E7E1BBA66830CF6D5"
"online_website/project-tree.txt","43808","236D4249A5484A22C043C8FD07A95B6BC72125D6C53DCD16B668069BAA87CEAA"
"online_website/project_filelist.csv","40057","B4C011FAFE5A563C9892D0C199472005FD5F8E0C4D32D590D20DE73536A205E3"
"online_website/README.md","18649","363799B288B9D4BB5D205B018F50B13704D0E06F4B1C7A14F518AFD5930AC10B"
"online_website/script.js","2315","B0FB667DF8CAB04CC25EBDD76D550472C6127F904D943382B71D456B9F20E285"
"online_website/search.php","1363","5F07DB7DA725AAA9EB7A0CBA7C3DBA8FB0604A48C555C73FAF8E18262BD2DB6C"
"online_website/site-structure.txt","20709","915AF521F6E1E7D9E85AEF672A7679B5287F78A1EFA64DDADE61839ECDE8D6CC"
"online_website/test_db.php","276","04E2029ED3A869E701D77CDD8197F53358C64BBA81812008CFAFB096F7ECC2F2"
"online_website/verify.php","1803","D06A5E4D0D340684E459CC0738C7B5FD32E8592DC43F55542DAC3FEBCF76C5FF"
"online_website/_image-system_manifest.csv","5392","E5F4DAD17BAF9D6176C48A1194C539B22DE09B224BD71AF4970ED9056A891BF9"
"online_website/_project_filelist.csv","48809","D9651B7A2370B6D88DD11CD839FAF8569CDBA4BB97F3E3B2002EAE327B4EC9DC"
"online_website/_project_files.txt","22835","CE5FD89853817F6E7131B5165A80E6918EA2066837AC5CF8E30AC237DEDDDB66"
"online_website/.devcontainer/php-dev.ini","186","1B9F0C6B2964999A4352DEA2B73774B1E669A67D708E68544D23A30D4692F97F"
"online_website/config/color.php","487","2D0DD6718CA36B49A978260228974DD5F83D675F38E4531ADD78B8507CE8F0A9"
"online_website/css/base.css","4610","6814011798851BDAE61C3EDABC5C88949D3BA341B2F02A296849115C2F4D5E0C"
"online_website/css/header.css","18540","0E3133497265D652204EE7C56F30D474FB26347739E13FFA28FB1100217A98EC"
"online_website/css/main.css","26925","6D4800865D88365BE51DB82DAE35ABCFB5085EB6BF31904D07B11FB3D0B49133"
"online_website/css/product.css","1519","EA664E85882DDC000CA3D01A34FDC7A5431E07BCF0A2EF1E22D55ABD6C2CA01A"
"online_website/css/components/button.css","4449","17EA5AC7C329684F9B2ED55DC6AF6AD61192277D92B6B3F2C744C5364283A06E"
"online_website/css/components/filter.css","8467","00EDFA40E697F202814832165CBD351C9AECE11F3EB341EF1A8CFE0BF4E8A7DE"
"online_website/css/components/md3-overrides.css","1931","BB28214FED0FEDF0A3F64549F74A2C6F01F2E1AB7CDFFE14D107DE2B47B0FA11"
"online_website/css/components/modal.css","1400","03533DC4B8DA67B7C1381121EFE794F8194F499D035D21637EE9878AA8E055EC"
"online_website/css/components/pill.css","1744","AD04A10CF106606E117FCB64BDC752AE19CCB9EAC66B5A52D4C09AE1C83AE033"
"online_website/css/components/themes.css","4807","395A6E274C9B31F26E5BC5B4D7E8D2C6C660A07C7DCB75527812E9D26B8D85ED"
"online_website/css/components/cards/base.css","7844","9B039C0E27888B3414BAB5E2A8DABF2F9C876F099F6B92E944DCAFB92E155CA5"
"online_website/css/components/cards/layout.css","2092","3D707120F4A3F11E5637EB2293550233A7477C421CB55FB8FD114397BB708BDC"
"online_website/css/components/cards/responsiveness.css","989","A61BBCBCD9923EF0591C734411225F7BE3FE9A59110CCB014E79CF20D7E0810D"
"online_website/css/pages/product.css","2309","3319309682FE335C0850BF5E6E721F61E07311F682EA65DF4DA28FE6515577E7"
"online_website/db/sportswh_dump.sql","145730","D9DAB157B154FF133AED3DDDAFCE65A04C63F264F3BAD6B3DED86EBAED5227A1"
"online_website/db/sportswh_dump_sanitized.sql","72378","288E97DD19073BEB4923EE994980F3F697EB0007786128029673BA769AA856EE"
"online_website/db/sportswh_seed.sql","365","06DF4A9F5D41FE162EBC0758AD9B09C2B998E5BCD3274E78F0DCC61C0C46B6E1"
"online_website/docs/ai-usage.md","1661","291B9FDB7654A880AD7720D81CC616D252944151421709F8FD8EF3C3220D0632"
"online_website/docs/Category-Sync-Runbook.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/docs/ai-context/2025-8-17-Mixed-Aspect-Ratio_Product_Cards_and_Detail_View.md","9615","E106D6840A7F07105EB995C34B67D6CF132F31F12A34F1E61010D80FCEB84A88"
"online_website/docs/ai-context/content-planning-document.md","3166","9E2B5CB476610D318EE1711CC0D71A4BF16A8F2E8B7C11356FD3D255BA53E137"
"online_website/docs/ai-context/ddl.md","3283","A6ECAC7F309A6CE0EB23CB563EB4C15C6244037E4319E8ADD74A126EE97DBA37"
"online_website/docs/ai-context/MASTER.md","6451","4D0152290F66A9198BD07856D7CDDC12C7CBC3810D88BBD3DB10FB869A3E7DBC"
"online_website/docs/ai-context/pack-a.md","3051","D23F259FA312DA9960CB907CB8058EDF2520BB7149496FE8F035E07645BDA481"
"online_website/docs/ai-context/site-structure.md","20733","E0161635C3F01607E75FC5A0D855D12873FE225A0C565DFCE31BB22E12338E2A"
"online_website/inc/catalog-query.php","13749","BE3788147C8EAC9089337D022A5BD90DF624A34832EC43CAFDA2FB5F097FC744"
"online_website/inc/color-groups.php","967","3A77F5FD7636BFF0A5563E70ABE97C0A28BF877CE9715809274793C02C686B0C"
"online_website/inc/color-normalize.php","1292","4C6BF85AF37FF313948A48798B5E8A5726F48AE914081E22330350A4ACF31063"
"online_website/inc/color-where.php","2821","DD28600F56C765226182B9A7A547CD48254BD3FBAE59934CBB2AF4E84610E161"
"online_website/inc/env.php","1119","BFB670EE78C681386D78F0021412EAA6EDFAF29F4F953E7E33B784653FCB804B"
"online_website/inc/filter-ui.php","1743","D59A5228278B14F6BB9BE6EA5E241A3691F62ACAABFB5CD7CF9B1A47D4139142"
"online_website/inc/footer.php","44560","3E941DA0609C385448CBB1207ECBA2377399AD08FAC9C8264AE6CB0834597CBB"
"online_website/inc/head.php","2124","19376AC245077501933B93A31891DD3179ED82BA4DA007F29236AD53062CB250"
"online_website/inc/header.php","14967","17118F33A8CBA03393A2DEB119B7C0B0058C26A4E3D7C85705F8B7B6E02E2D00"
"online_website/inc/hero.php","8439","D1FDD2B95ACA778EDD2AC7181B287BFE5401E1817083519F000D464E12C7215D"
"online_website/inc/image-headroom.php","1079","C859C4A826BE34F6473CDFD81A60C72C117011930C502875248B95189E4FF7F7"
"online_website/inc/image-picker.php","1840","C21A3868DF4FA61648C2B2AE54EF6F4068DD756113A6F5D8CE59816543120863"
"online_website/inc/site-config.php","10580","55BDFBFE30B1825D4CDADA866B9382948C2D42C7F28D022EE5A657435986D54B"
"online_website/inc/url.php","467","4B7BC98D2015B37211DC3DD893668D49D343A374F4919A7371EB180E28F5DBD5"
"online_website/inc/cards/product-grid.php","12201","9E796377FAC7A232A02D9B9D8E07174FAAB5C0B4D25D9AEEA22B446780A29239"
"online_website/inc/cards/utils.php","10712","E0AC97B2AEC5E6A5B800927AA7AC862CF805671212E45BAAF9191A1EFA150E10"
"online_website/inc/filters/color-facets.php","9658","AF916355D9EC4F691A5AE3AC1C4C5AFD0658968D79138810B8BF7F65F9324311"
"online_website/inc/sidebar/layout.php","963","1B9E9697D24AD524FA62E780F10688FF480F10D0CC2259351CE4D522B9F74825"
"online_website/inc/sidebar/adidas/carousel-bundle-hero.php","3308","78ACCF867B5C797C5C63D2D0E3E165375FD66B06C7C916BF918A6F4DDF2E1FAF"
"online_website/inc/sidebar/adidas/hyperglam.php","5609","EC0E739DC9C68709FAFA3E854A2B043BD667AF4C47A9F20668299CDEA93991A4"
"online_website/inc/sidebar/adidas/jennie.php","5187","3C1F60E1BE0C2F7BF1B2BCB94B5517377C2026F27A198FF38B86CE23292ABA2D"
"online_website/inc/sidebar/adidas/kids.php","3205","1BBA2BA242BD853076C7E76180975DA31100D2657C44C45175A80679E2AA5553"
"online_website/inc/sidebar/adidas/mens.php","2613","CA13132934D01E6F90763B6B7551799F9760F679A65E36A1DA1D5CC82FD89682"
"online_website/issues/bug-home-runtime.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/js/dark-mode.js","327","FA8FC07502D66B16A5DE1C6CA85FE3B1C62AD8413861A845DD53E48FF349C80E"
"online_website/js/filter-ui.js","6352","FAFFBBCC3FA27B44A89E78A373B1B840CCFD0503BD1D006431C8FB2F6A0AE02B"
"online_website/js/image-lazy.js","543","3B3707FA0B37DFCCC5922240D67F8F9401733A975B1492268141EF8131773E1B"
"online_website/js/orientation-utils.js","1301","113D4706380D51B0FE9A83FB4253BC810E3FC2BC23E249E24C601D5B0AB19957"
"online_website/js/site-ui.js","9351","39CB2EA253C072D4C389AF42A25C18CF8CB6B087E22A3F47AECFDDEC0677F787"
"online_website/scripts/color-tag-images.php","14190","5D0D9ACEC9A830482E482369D2EE4D53CAD0CD3793C8C4EEB219999E4BCFABA7"
"online_website/scripts/generate-item-orientations.php","2249","55B13AACBE9473CD9AA55AAB87AA53E1D5DF3C6D498E3CA6415AF6EAE412E2F4"
"online_website/scripts/git-hygiene.bat","2828","E7B05AA6082FD9E5BBE347A5641078ED81DF3B6B7453139C2A50274C52BF8C5C"
"online_website/scripts/git-hygiene.ps1","3580","370C44912CCA3D48E0E2F133E0C2458DA42C5764923F75CAC61C6E10AB37F5EF"
"online_website/scripts/import_orientations.php","4030","B78D2EC0E8F88DB6BB3FD9596762A2EE78E29602ED305179097B2F5685B1246C"
"online_website/scripts/item_orientations.csv","891","5B99191E62650FAE03597327AD30961D84509FBE88E3DEF6BEF4A1832A2D243F"
"online_website/scripts/item_orientations_adidas.csv","69","DE45B700D81B98CF862F442A1C9B7F1571F77162D07054A81D3B92FC530BD65D"
"online_website/scripts/rebuild-image-meta.php","3896","5313857FC85AE2E65E4E67FD1884E4627BB6890AECE8AF9342DA7D982B843846"
"online_website/scripts/run-category-sync.ps1","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/scripts/run-category-sync.sh","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/scripts/update-orientations.php","4254","71BD27A8C29217AAB1D0FC5A122CCA01EA6D875076C001BA8D36E3820647F36F"
"online_website/sql/category-sync/apply.sql","2318","2C0A0586CC0C9A3F816F165439FD08112FD76B97B8DC0E57E3C14F3A1B11FE1F"
"online_website/sql/category-sync/audit.sql","2195","CD58F86242A83486666A0CC1C089DA97C678D9FB85395487DAE9EB1FAF3DE0D1"
"online_website/sql/category-sync/dry-run.sql","1323","B0736DDD18357B69B6FA5BBA90251DD90B120F29006B03EBBEA669008DDA1819"
"online_website/sql/category-sync/open_in_dbeaver.bat","467","C8044E07A6196FB96BFA64823A86E96F842B2A61131D571E65F436B932C7045F"
"online_website/sql/category-sync/run_all.bat","3769","7D1CD2067CB43B68AC4EE3E8C5B7BC089C1418499913D1CC18E146C952BD44A7"
"online_website/src/assets/sass/main.css","10512","8D3BB23FB6771F87486E7D72E27F931E3B3218BF6329C5D06DFB52E683E5DD9E"
"online_website/tests/local-only/.htaccess","37","18E440D4C98177C47488A2623A2BDCFE34FB67B3C81F55952DF4F1CCC3A31611"
"online_website/tests/local-only/dbtest.php","1384","DFFDA93C05C9BC734D279E79C28D7704BA9B1457E51C1D47F3122ECE9A37DDE3"
"online_website/tests/local-only/phpinfo.php","49","C7E4792F53414681E8514BF946E9C410CA5875D2B7A7F4F3AF28FDB3415613EF"
"online_website/tools/check-base.php","253","A634B62424E39AFBFD427A55AA3EB0F988D3988EF53FE14B5D8BF7B2733783D3"
"online_website/_exports/largest-100.txt","12244","A53DB01F22BA00D5E68D54A847424A536AA448851BF1269EB42C2188600B1394"
"online_website/_exports/site-inventory.csv","4225787","4C478B4991E129A987899B76E6D6C9FA1EBDE60D24C56DE6482E9E8A86A7D265"
"online_website/_exports/site-tree.txt","877327","0FDB80CA1C4F18DAFEB2EE9161CA201E37E2F8D8E0705EB14EB5E629D58646C1"
"online_website/_exports/SportsWarehouse_code-manifest_2025-08-31.csv","7880","0DA741FF479D9C8C3DDBCCCFD0C0D4D462834165F3BE840AA2983A6B9596F607"
"online_website/_exports/SportsWarehouse_file-list_2025-08-31.txt","1586","D1BA51DBD849DCB881ABA184734C8659FE0ED3AAC0A77CA142D60E75E0208A7A"
"online_website/_exports/deploy/sportswh-manifest-20250918-1536.txt","42335","3E499816C76AAA6124B6021A1FD48B1A03C0883B1EB8B5DA3ACCE60473CFBC70"
"online_website/_tools/export-code-with-structure.ps1","2872","D9AD8B481051AD8C8EEA5BDC66D3ECFD83443A1D0336CB5F02720F23EDEADEDD"
"scripts/color-tag-images.php","14600","C6B5A5708346D4395F0A2AF0DF3A9C07332221FAE5436CC67374CFEC69240EA6"
"scripts/generate-item-orientations.php","2327","715D3D572E4D9D6A274EA24FCE66646B198B202E21FACD6502C792D19978ADA6"
"scripts/git-hygiene.bat","2924","69177C7499C4B8FC40B3D0DE654141B8DA4AB6F72057D7352E5DEF0B735F37CE"
"scripts/git-hygiene.ps1","3689","E4A69E5FD09C24907EBEFCF64E0A89CBC13D6930B0AE37FED40841E44364158F"
"scripts/import_orientations.php","4165","D8F755C9C8A85EFF93E939F54B90255444DBA0EC3F270CC9833420D3745BC21C"
"scripts/item_orientations.csv","905","E1BDF699E99B12E4ED8A7310E533551EE621650E3881D14AB6300E6E7033A159"
"scripts/item_orientations_adidas.csv","70","78A3C7E9056F3DE7805C95D975FDF242AE1CEAADB7D8A490645A532908A8A0CC"
"scripts/rebuild-image-meta.php","4030","23AA50C1CFFC8852DF9DFD70337C6C8F0F752F1965C40FAAA96E655172F7BE97"
"scripts/run-category-sync.ps1","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"scripts/run-category-sync.sh","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"scripts/update-orientations.php","4393","B6E5F632D9DDCEAF7B080BF1B3F4DBBC03F7A68585B3D359C755982F3B4A633E"
"sql/category-sync/apply.sql","2401","249E907316E3D540A38ED18F7FEF6D7290DB29CC6CE8AE8A3F724665AAE273AF"
"sql/category-sync/audit.sql","2272","74BF871962370AEA93921FC00A7B72E40DD5B497DD9914E740D42812BCE1CB4B"
"sql/category-sync/dry-run.sql","1369","E5803A10034346E7708F23E908D8474B56B1F3C30767B5E243F096A597251F7D"
"sql/category-sync/open_in_dbeaver.bat","490","2400A5BE2520E19BD63F9481F8AB5EDCB9CC00638033DBC2CAF5EC0773FBE83E"
"sql/category-sync/run_all.bat","3900","D3F01329DF796CCFE2B7D18CD3B6397D42924B4F0562E47FD68B93DDC5DACA34"
"src/assets/sass/main.css","10513","2C7D369DC4F470C891CB67A06D76975741842D983CADDEFA3CE4202C9CF98B69"
"tests/local-only/.htaccess","40","A0C7B6CBDA5854FE78C2E4FD5135A4F36A000FB185CB117E83B1FF61FDA41F2A"
"tests/local-only/dbtest.php","1426","93A6301F2AB0383B0468BA0C18FED4FF646ED8DAACED1560DC5356AC1FF89095"
"tests/local-only/phpinfo.php","53","509E41120EF7DFF8D3D27C8A44C3C391A96117A587FC0BB4C8EDD0CFF7B8FB6C"
"tools/check-base.php","260","41E7E233B211FC3B4EFD30B4674FE15D3DE8890A0D9E4B8C99E219C7790F5AA0"
"_exports/largest-100.txt","12350","A89D3F70737C31E90393660699DF5465503FC73B88FDD782774693DD6A80F4EA"
"_exports/site-inventory.csv","4241616","F9DB3CE7537F4931E149EDAF8A1755AD1B42497007436F9FED012FDA8E1A91F1"
"_exports/site-tree.txt","896318","D470C4B72C4B1C24C9425311DA13395A6DC17E30D0E77980D79FC904BF7A027E"
"_exports/SportsWarehouse_code-manifest_2025-08-31.csv","7945","A9B962AA4F7C045878BD13495F865B133FCAF74956BF444E94502D74A2C546AF"
"_exports/SportsWarehouse_file-list_2025-08-31.txt","1650","5BD68A40E126FEF1DEC5BC33B8BC4056B1786CBFD1276EBFA6AFD003E7415010"
"_exports/deploy/sportswh-manifest-20250918-1536.txt","42724","BF4FFD66EB065215DD75BDECCFB067EE12EC38BF33C5043BF59E015BD9BA6F85"
"_tools/export-code-with-structure.ps1","2945","F8B7DF605E6DBA5100F77F69716BFA32B4920C54A2D789E41BCFF4147A668F28"
